id,overview,name,popularity
1417,"In this musical comedy, optimistic high school teacher Will Schuester tries to refuel his own passion while reinventing the high school's glee club and challenging a group of outcasts to realize their star potential as they strive to outshine their singing competition while navigating the cruel halls of McKinley High.",Glee,271.759
221300,"When a father and daughter discover they both secretly work for the CIA, an already dicey undercover mission turns into a dysfunctional family affair.",FUBAR,53.627
63201,A police officer and a doctor face an emotionally charged mystery when seven local residents inexplicably return from the dead in peak physical form.,Glitch,64.614
93826,Monster hunters Fred and Deloris Allen tangle with evil ... and family drama with their teenage twins. From the comics by Steve Niles and Damien Worm.,October Faction,26.956
32709,A comedy about a working class Chicago couple who find love at an Overeaters Anonymous meeting.,Mike & Molly,91.577
65784,"Thirty years ago, in the sleepy community of Waterbury, a killer known as “The Executioner” murdered Sarah Bennett's parents. Now Sarah and her husband Dylan have returned to town, only to find herself the centerpiece in a series of horrifying murders centered around the seven deadly sins.",Slasher,139.624
45140,"Robin, Starfire, Raven, Beast Boy and Cyborg return in all-new, comedic adventures. They may be super heroes who save the world every day ... but somebody still has to do the laundry!",Teen Titans Go!,513.64
2046,"Sydney Bristow, an agent who has been tricked to believe she is working for the U.S. government, is actually working for a criminal organization named the Alliance of Twelve. Upon learning this, Sydney becomes a double agent for the real CIA.",Alias,24.445
83135,"Tales of science fiction, fantasy and the occult, exploring humanity's hopes, despairs, prides and prejudices in metaphoric ways. Next stop ahead The Twilight Zone.",The Twilight Zone,112.075
102085,"On the shores of paradise, gorgeous singles meet and mingle. But there’s a twist. To win a $100,000 grand prize, they’ll have to give up sex.",Too Hot to Handle,161.109
111838,"For Anna, every day is the same. She sits with her wine, staring out the window, watching life go by without her. But when a handsome neighbor moves in across the street, Anna starts to see a light at the end of the tunnel. That is until she witnesses a gruesome murder… Or did she?",The Woman in the House Across the Street from the Girl in the Window,39.237
119105,Two sisters must face a new reality — and supernatural elements — when it's revealed their parents participated in a cult ritual ending in death.,Feria: The Darkest Light,21.826
83981,"In Edwardian England, George and his partner Amy attempt to defy society and start a life together as they face the escalating terror of an alien invasion, fighting for their lives against an enemy beyond their comprehension.",The War of the Worlds,32.244
81532,"Burned out on life, Miles undergoes a strange procedure at a strip mall spa -- and wakes to find he's been replaced by a better version of himself.",Living with Yourself,26.715
104108,"A zombie apocalypse that imprisons participants and producers of a reality show called Olimpo, The House of the Gods. The studio becomes a shelter for those who seek salvation in Rio de Janeiro where chaos and hopelessness begin to rule.",Reality Z,29.498
58811,"Helix is an intense thriller about a team of scientists from the Centers for Disease Control who travel to a high-tech research facility in the Arctic to investigate a possible disease outbreak, only to find themselves pulled into a terrifying life-and-death struggle that holds the key to mankind's salvation...or total annihilation.",Helix,36.792
60741,"In 1963, the U.S. government launched a covert space mission sending hundreds of men, women and children on a century-long voyage aboard the starship Ascension to populate a new world. Nearly 50 years into the journey, as they approach the point of no return, a mysterious murder of a young woman causes the ship’s population to question the true nature of their mission.",Ascension,30.824
62517,"Set amidst a wave of violent animal attacks sweeping across the planet, a young renegade scientist is thrust into a race to unlock the mystery behind this pandemic before time runs out for animals and humans alike.",Zoo,90.09
62425,"The six-person crew of a derelict spaceship awakens from stasis in the farthest reaches of space. Their memories wiped clean, they have no recollection of who they are or how they got on board. The only clue to their identities is a cargo bay full of weaponry and a destination: a remote mining colony that is about to become a war zone. With no idea whose side they are on, they face a deadly decision. Will these amnesiacs turn their backs on history, or will their pasts catch up with them?",Dark Matter,74.25
500,"Young, urban newlyweds Paul and Jamie Buchman try to sustain their marital bliss while sidestepping the hurdles of love in the '90s.",Mad About You,147.643
61463,"The Affair explores the emotional effects of an extramarital relationship between Noah Solloway and Alison Lockhart after the two meet in the resort town of Montauk in Long Island. Noah is a New York City schoolteacher with one novel published (book entitled A Person who Visits a Place) and he is struggling to write a second book. He is happily married with four children, but resents his dependence on his wealthy father-in-law. Alison is a young waitress trying to piece her life and marriage back together in the wake of the tragic death of her child. The story of the affair is told separately, complete with distinct memory biases, from the male and female perspectives.",The Affair,84.923
